model_name,package_name,module_path,model_kind
ReagentAvailability,bijux-proteomics-lab,bijux_proteomics_lab/readiness.py,jsonmodel
RedactedCollaborationBundle,bijux-proteomics-core,bijux_proteomics/collaboration/__init__.py,jsonmodel
RedactedCollaborationBundleInput,bijux-proteomics-core,bijux_proteomics/collaboration/__init__.py,jsonmodel
RedesignPolicy,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
RedesignPolicyConfig,bijux-proteomics-intelligence,bijux_proteomics_intelligence/policies.py,jsonmodel
RefusalKind,bijux-proteomics-foundation,bijux_proteomics_foundation/refusals.py,strenum
RejectedDesignTableRow,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
RejectedFastaRecord,bijux-proteomics-core,bijux_proteomics/sequences/core.py,jsonmodel
RejectedMs1FeatureRow,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
RejectedMzmlSpectrum,bijux-proteomics-core,bijux_proteomics/io/formats.py,jsonmodel
RejectedPsmRow,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
RejectedPtmEvidenceRow,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
RejectedSpectrumBlock,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
RejectionActionPlan,bijux-proteomics-intelligence,bijux_proteomics_intelligence/outcomes.py,jsonmodel
RejectionReasonCode,bijux-proteomics-intelligence,bijux_proteomics_intelligence/outcomes.py,strenum
RejectionSummary,bijux-proteomics-intelligence,bijux_proteomics_intelligence/outcomes.py,jsonmodel
ReplanningTrigger,bijux-proteomics-runtime,bijux_proteomics_runtime/core/observations.py,basemodel
ReplayContract,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/replay.py,jsonmodel
ReplayEligibility,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/replay.py,jsonmodel
ReplicateAndBatchQcReport,bijux-proteomics-core,bijux_proteomics/quantification/review.py,jsonmodel
ReplicateCorrelationEntry,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
ReplicateCorrelationReport,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
ReplicationStrategySummary,bijux-proteomics-lab,bijux_proteomics_lab/design.py,jsonmodel
ReportingAgentInput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
ReportingAgentOutput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
ReproducibilityDriftEntry,bijux-proteomics-core,bijux_proteomics/benchmarks/__init__.py,jsonmodel
ReproducibilityReleaseRun,bijux-proteomics-core,bijux_proteomics/benchmarks/__init__.py,jsonmodel
ReproducibleWorkflowBlueprint,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
RequestParameter,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
RerunArtifactDriftEntry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
RerunComparisonScope,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,strenum
RerunPolicy,bijux-proteomics-lab,bijux_proteomics_lab/outcomes.py,strenum
ResiduePolicyEntry,bijux-proteomics-core,bijux_proteomics/sequences/core.py,jsonmodel
ResiduePolicyState,bijux-proteomics-core,bijux_proteomics/sequences/core.py,strenum
ResolutionAction,bijux-proteomics-knowledge,bijux_proteomics_knowledge/resolution.py,strenum
ResolutionAssayOutcome,bijux-proteomics-knowledge,bijux_proteomics_knowledge/claims.py,jsonmodel
ResolutionEscalationItem,bijux-proteomics-knowledge,bijux_proteomics_knowledge/resolution.py,jsonmodel
ResolutionEscalationQueue,bijux-proteomics-knowledge,bijux_proteomics_knowledge/resolution.py,jsonmodel
ResolutionImpactPreview,bijux-proteomics-knowledge,bijux_proteomics_knowledge/resolution.py,jsonmodel
ResolutionPolicy,bijux-proteomics-knowledge,bijux_proteomics_knowledge/resolution.py,jsonmodel
ResolutionPolicyComparison,bijux-proteomics-knowledge,bijux_proteomics_knowledge/resolution.py,jsonmodel
ResolutionRecordQuery,bijux-proteomics-knowledge,bijux_proteomics_knowledge/queries.py,jsonmodel
ResolutionSummary,bijux-proteomics-knowledge,bijux_proteomics_knowledge/resolution.py,jsonmodel
ResourceLimits,bijux-proteomics-runtime,bijux_proteomics_runtime/core/execution.py,basemodel
ResumeCheckpoint,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/checkpoints.py,jsonmodel
ResumeRequest,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RetryPolicy,bijux-proteomics-runtime,bijux_proteomics_runtime/core/execution.py,basemodel
ReviewBacklogSnapshot,bijux-proteomics-lab,bijux_proteomics_lab/readiness.py,jsonmodel
ReviewBoardAgendaEntry,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
ReviewBoardDecisionEntry,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
ReviewBoardDecisionPath,bijux-proteomics-intelligence,bijux_proteomics_intelligence/decision_paths.py,jsonmodel
ReviewBoardEvidenceLine,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ReviewBoardPacket,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ReviewBoardVote,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,strenum
ReviewBoardVoteEntry,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
ReviewBoardWorkflowReport,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
ReviewCadence,bijux-proteomics-core,bijux_proteomics/domain/operating_model.py,strenum
ReviewChallenge,bijux-proteomics-intelligence,bijux_proteomics_intelligence/skeptical_review.py,jsonmodel
ReviewChallengeDomain,bijux-proteomics-intelligence,bijux_proteomics_intelligence/skeptical_review.py,strenum
ReviewChallengeSeverity,bijux-proteomics-intelligence,bijux_proteomics_intelligence/skeptical_review.py,strenum
ReviewDecision,bijux-proteomics-core,bijux_proteomics/domain/repositories.py,jsonmodel
ReviewDecisionRepository,bijux-proteomics-core,bijux_proteomics/domain/repositories.py,protocol
ReviewGate,bijux-proteomics-core,bijux_proteomics/domain/reviews.py,basemodel
ReviewGateEvaluation,bijux-proteomics-core,bijux_proteomics/domain/repositories.py,jsonmodel
ReviewGateState,bijux-proteomics-core,bijux_proteomics/domain/repositories.py,strenum
ReviewLifecycleAuditIssue,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,jsonmodel
ReviewNarrativeLine,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewNarrativeReport,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewOutcome,bijux-proteomics-core,bijux_proteomics/domain/repositories.py,strenum
ReviewPacket,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
ReviewPacketAssayPlanEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketContradictionEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketDecisionEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketDiffEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketDiffReport,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketEvidenceEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketQcCaveatEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketRiskEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewPacketRouteIssue,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
ReviewPacketRouteRequest,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
ReviewPacketRouteResponse,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
ReviewPacketScaleBenchmarkInput,bijux-proteomics-core,bijux_proteomics/benchmarks/__init__.py,jsonmodel
ReviewPacketScaleBenchmarkReport,bijux-proteomics-core,bijux_proteomics/benchmarks/__init__.py,jsonmodel
ReviewPacketSchema,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewQueueDecision,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,jsonmodel
ReviewQueueEntry,bijux-proteomics-lab,bijux_proteomics_lab/repositories.py,jsonmodel
ReviewQueueQuery,bijux-proteomics-lab,bijux_proteomics_lab/repositories.py,jsonmodel
ReviewQueueRepository,bijux-proteomics-lab,bijux_proteomics_lab/repositories.py,protocol
ReviewQueueSlaReport,bijux-proteomics-lab,bijux_proteomics_lab/repositories.py,jsonmodel
ReviewQueueState,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,strenum
ReviewQueueTransition,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,jsonmodel
ReviewQueueTrendReport,bijux-proteomics-lab,bijux_proteomics_lab/repositories.py,jsonmodel
ReviewQueueWorkloadReport,bijux-proteomics-lab,bijux_proteomics_lab/repositories.py,jsonmodel
ReviewRankingSensitivityReport,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewReadyEvidenceBundle,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ReviewRiskProfile,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
ReviewTrustScoreInput,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewerChallengeEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewerChallengeResolutionEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
ReviewerChallengeWorkflowReport,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
RunArtifactsResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RunConfig,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/run_config.py,basemodel
RunContextContract,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/contracts.py,jsonmodel
RunEvidenceResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RunHistoryResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RunInterpretationSignal,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
RunInterpretationSummary,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
RunLifecycleState,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/lifecycle.py,strenum
RunLineage,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/contracts.py,jsonmodel
RunOutput,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/output.py,basemodel
RunQcSummaryLink,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
RunRequest,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RunRequest,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/request.py,basemodel
RunResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RunReviewResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RunStatus,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/output.py,strenum
RuntimeArtifactLedger,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/ledger.py,jsonmodel
RuntimeArtifactPolicy,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/contracts.py,jsonmodel
RuntimeArtifactRecord,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RuntimeArtifactRetentionClass,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/contracts.py,strenum
RuntimeCacheClaim,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/cache.py,jsonmodel
RuntimeCacheDecision,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/cache.py,jsonmodel
RuntimeCharterCapability,bijux-proteomics-runtime,bijux_proteomics_runtime/charter.py,strenum
RuntimeCharterEntry,bijux-proteomics-runtime,bijux_proteomics_runtime/charter.py,jsonmodel
RuntimeCleanupArtifact,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/cleanup.py,jsonmodel
RuntimeCleanupPlan,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/cleanup.py,jsonmodel
RuntimeDatasetKind,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/contracts.py,strenum
RuntimeDependencyNode,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/reruns.py,jsonmodel
RuntimeDocumentAvailability,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,strenum
RuntimeDocumentReference,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RuntimeEnvironmentIdentity,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/context/contracts.py,jsonmodel
RuntimeExecutionRouteRequest,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
RuntimeExecutionRouteResponse,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
RuntimeFailureCategory,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/failure_reports.py,strenum
RuntimeFailureRecoveryAudit,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/recovery.py,jsonmodel
RuntimeFailureReport,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/failure_reports.py,jsonmodel
RuntimeHealthComponent,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RuntimeHealthComponentState,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,strenum
RuntimeHealthResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RuntimeImportTrace,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/imports.py,jsonmodel
RuntimeModuleAuditEntry,bijux-proteomics-runtime,bijux_proteomics_runtime/charter.py,jsonmodel
RuntimeModuleClassification,bijux-proteomics-runtime,bijux_proteomics_runtime/charter.py,strenum
RuntimePreflightReport,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/preflight.py,jsonmodel
RuntimeProductCharter,bijux-proteomics-runtime,bijux_proteomics_runtime/charter.py,jsonmodel
RuntimeReviewableOutputPath,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/workflow_paths.py,jsonmodel
RuntimeSmokeWorkflow,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/workflow_paths.py,jsonmodel
RuntimeStatusResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
RuntimeWorkflowBlueprint,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
RuntimeWorkflowBlueprintStage,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,strenum
RuntimeWorkflowBlueprintStep,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
RuntimeWorkflowStatus,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,strenum
RuntimeWorkflowStep,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/workflow_paths.py,jsonmodel
RuntimeWorkflowStepRecord,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,jsonmodel
SS8,bijux-proteomics-core,bijux_proteomics/structure_report/compute.py,strenum
SampleLineageCoverageEntry,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
SampleLineageReport,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
SamplePreparationMetadata,bijux-proteomics-lab,bijux_proteomics_lab/protocols.py,jsonmodel
SampleTrackingPlateAdvisory,bijux-proteomics-lab,bijux_proteomics_lab/design.py,jsonmodel
SampleTrackingPlateAssignment,bijux-proteomics-lab,bijux_proteomics_lab/design.py,jsonmodel
ScaleUpPolicy,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ScenarioAction,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,strenum
ScenarioConfidenceSpread,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ScenarioDecisionConsensus,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ScenarioEvaluation,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ScenarioSetEvaluation,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ScenarioUncertaintyEntry,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
SchedulePressureReport,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
ScheduleScenarioComparison,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
ScheduleScenarioSummary,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
ScheduledBatch,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
ScheduledPlan,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
SchedulerJobBundle,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/execution_surfaces.py,jsonmodel
SchedulerLaunchMetadata,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/execution_surfaces.py,jsonmodel
SchedulerReplayBoundary,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/execution_surfaces.py,jsonmodel
SchemaCompatibility,bijux-proteomics-foundation,bijux_proteomics_foundation/compatibility.py,strenum
SchemaCompatibilityReport,bijux-proteomics-knowledge,bijux_proteomics_knowledge/schema.py,jsonmodel
SchemaDefinition,bijux-proteomics-runtime,bijux_proteomics_runtime/core/tooling.py,basemodel
SchemaEvolutionAssessment,bijux-proteomics-foundation,bijux_proteomics_foundation/compatibility.py,jsonmodel
SchemaFormatCompatibilityReport,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/contracts.py,jsonmodel
SchemaFormatContract,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/contracts.py,jsonmodel
SchemaMigration,bijux-proteomics-foundation,bijux_proteomics_foundation/migrations.py,jsonmodel
SchemaVersion,bijux-proteomics-foundation,bijux_proteomics_foundation/versions.py,jsonmodel
ScientificConclusion,bijux-proteomics-knowledge,bijux_proteomics_knowledge/review.py,jsonmodel
ScientificConstraint,bijux-proteomics-core,bijux_proteomics/domain/constraints.py,basemodel
ScientificContextCompletenessReport,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
ScientificContextEntry,bijux-proteomics-knowledge,bijux_proteomics_knowledge/references/contexts.py,jsonmodel
ScientificMetricClass,bijux-proteomics-intelligence,bijux_proteomics_intelligence/policies.py,strenum
ScientificQuestionExampleIndex,bijux-proteomics-core,bijux_proteomics/corpus/__init__.py,jsonmodel
ScientificQuestionExampleIndexEntry,bijux-proteomics-core,bijux_proteomics/corpus/__init__.py,jsonmodel
ScientificRuleReference,bijux-proteomics-knowledge,bijux_proteomics_knowledge/references/rules.py,jsonmodel
ScientificWorkflowBlueprint,bijux-proteomics-core,bijux_proteomics/workflow/blueprint.py,jsonmodel
ScoreOrientation,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
ScoreOrientationAdvisory,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ScoreOrientationAdvisoryCandidate,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ScriptSafeCommandOutput,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
ScriptSafeOutputField,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
SearchAdapterCapability,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterConformanceCheck,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterConformanceReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterCorpusConformanceEntry,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterCorpusConformanceMatrix,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterDialectManifest,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterFieldAccounting,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterKind,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
SearchAdapterManifest,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterNormalizationReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchAdapterProvenanceManifest,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchConfigValidationIssue,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchConfigValidationReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchCorpusInputSpecification,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchCorpusNormalizationEntry,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchEngineCorpusReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchEngineObservation,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchInputAssessmentReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchInputRefusal,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchInputRefusalKind,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
SearchMergeAgreementStatus,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
SearchMergeCompatibilityIssue,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchMergeCompatibilityReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchModificationDefinition,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchNormalizedEvidenceEntry,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchParameterComparisonReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchParameterDifferenceEntry,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchParameterReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchRegressionCorpusEntry,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchRegressionCorpusManifest,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchRegressionFixtureKind,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
SearchResultColumnMapping,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
SearchResultComparabilityReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchResultFamily,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
SearchResultFamilyPolicy,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchResultMergeReport,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,jsonmodel
SearchResultProvenanceManifest,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
SearchResultValidationIssue,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
SearchScoreFamily,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
SearchToleranceUnit,bijux-proteomics-core,bijux_proteomics/identification/search_adapters.py,strenum
SequenceAnalysisAgentInput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
SequenceAnalysisAgentOutput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
SequenceCoordinateRange,bijux-proteomics-foundation,bijux_proteomics_foundation/documents.py,jsonmodel
SequenceCoordinateSystem,bijux-proteomics-foundation,bijux_proteomics_foundation/documents.py,strenum
SequenceIssueSeverity,bijux-proteomics-core,bijux_proteomics/sequences/core.py,strenum
SequenceResiduePolicy,bijux-proteomics-core,bijux_proteomics/sequences/core.py,jsonmodel
SequenceRiskSignals,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
SequenceToDigestWorkflowRunReport,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,jsonmodel
SequenceValidationIssue,bijux-proteomics-core,bijux_proteomics/sequences/core.py,jsonmodel
SequenceValidationResult,bijux-proteomics-core,bijux_proteomics/sequences/core.py,jsonmodel
SharedPeptideAmbiguityEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
SharedPeptideAmbiguityReason,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,strenum
SharedPeptideAmbiguityReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
SignalDirection,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,strenum
SignalPayload,bijux-proteomics-core,bijux_proteomics/biology/signals.py,basemodel
SignalScope,bijux-proteomics-core,bijux_proteomics/biology/signals.py,strenum
SignalType,bijux-proteomics-core,bijux_proteomics/biology/signals.py,strenum
SignedReviewerBundle,bijux-proteomics-core,bijux_proteomics/collaboration/__init__.py,jsonmodel
SignedReviewerBundleInput,bijux-proteomics-core,bijux_proteomics/collaboration/__init__.py,jsonmodel
SkepticalReviewReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/skeptical_review.py,jsonmodel
SlurmJobScriptExport,bijux-proteomics-core,bijux_proteomics/execution/providers.py,jsonmodel
SlurmJobScriptInput,bijux-proteomics-core,bijux_proteomics/execution/providers.py,jsonmodel
SlurmLifecycleEvent,bijux-proteomics-core,bijux_proteomics/execution/providers.py,jsonmodel
SlurmLifecycleReport,bijux-proteomics-core,bijux_proteomics/execution/providers.py,jsonmodel
SlurmLifecycleState,bijux-proteomics-core,bijux_proteomics/execution/providers.py,strenum
SourceFileManifestEntry,bijux-proteomics-core,bijux_proteomics/io/formats.py,jsonmodel
SpectralLibraryIdentityEntry,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
SpectralLibraryIdentityLedger,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
SpectralLibraryValidationIssue,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
SpectralLibraryValidationReport,bijux-proteomics-core,bijux_proteomics/dia/__init__.py,jsonmodel
SpectralSimilarityMethod,bijux-proteomics-core,bijux_proteomics/io/spectra.py,strenum
SpectralSimilarityScore,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumAnnotation,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumAnnotationAmbiguityKind,bijux-proteomics-core,bijux_proteomics/io/spectra.py,strenum
SpectrumAnnotationAmbiguityWarning,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumAnnotationMatch,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumAnnotationParameters,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumCollectionSummary,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumFilterReport,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
SpectrumLibraryBoundaryReport,bijux-proteomics-core,bijux_proteomics/io/ingestion.py,jsonmodel
